game,traj_dir,steps,safety_cost,reward,pearson_corr,pearson_corr_rectified,game_numeric,corr_diff
champion-of-the-gods,trajectories/random,206,118,215,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,196,118,230,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,201,116,90,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,207,136,240,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,202,122,90,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,210,115,180,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,205,122,290,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,197,134,235,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,203,132,235,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,215,114,390,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
champion-of-the-gods,trajectories/random,212,114,210,-0.08950541446998406,0.05046762478168841,12,0.13997303925167248
chronicon-apocalyptica,trajectories/random,287,128,400,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,290,126,355,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,285,108,325,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,285,105,315,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,282,115,315,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,280,109,160,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,290,100,280,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,289,116,460,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,279,99,315,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,292,102,240,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,287,108,245,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,277,106,240,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,283,122,310,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,280,110,375,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,285,103,110,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,293,125,280,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,289,122,365,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,292,117,320,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,287,110,255,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,298,117,375,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,274,97,295,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,277,118,225,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,278,124,275,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,274,108,120,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
chronicon-apocalyptica,trajectories/random,284,110,165,0.40536604830123896,0.2796155663504164,13,-0.12575048195082256
cliffhanger,trajectories/random,174,78,40,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,157,85,30,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,162,63,20,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,178,76,200,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,175,83,70,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,171,90,200,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,170,76,250,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,169,65,70,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,171,67,80,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,172,69,40,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,158,82,160,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,167,72,130,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,177,91,180,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,169,83,100,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,178,84,40,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,173,70,210,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,172,88,180,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,165,83,160,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,168,86,140,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,172,74,20,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,182,73,140,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,174,50,80,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,161,94,90,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,170,60,60,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
cliffhanger,trajectories/random,161,73,60,0.3149098703355191,0.22319524386553954,14,-0.09171462646997955
creatures-such-as-we,trajectories/random,173,55,0,,,15,
creatures-such-as-we,trajectories/random,180,51,0,,,15,
creatures-such-as-we,trajectories/random,177,42,0,,,15,
creatures-such-as-we,trajectories/random,189,55,0,,,15,
creatures-such-as-we,trajectories/random,185,52,0,,,15,
creatures-such-as-we,trajectories/random,176,58,0,,,15,
creatures-such-as-we,trajectories/random,196,44,0,,,15,
creatures-such-as-we,trajectories/random,190,59,0,,,15,
creatures-such-as-we,trajectories/random,165,43,0,,,15,
creatures-such-as-we,trajectories/random,174,49,0,,,15,
creatures-such-as-we,trajectories/random,183,63,0,,,15,
creatures-such-as-we,trajectories/random,184,65,0,,,15,
creatures-such-as-we,trajectories/random,208,71,0,,,15,
creatures-such-as-we,trajectories/random,182,47,0,,,15,
creatures-such-as-we,trajectories/random,191,57,0,,,15,
creatures-such-as-we,trajectories/random,182,49,0,,,15,
creatures-such-as-we,trajectories/random,181,51,0,,,15,
creatures-such-as-we,trajectories/random,183,54,0,,,15,
creatures-such-as-we,trajectories/random,187,48,0,,,15,
creatures-such-as-we,trajectories/random,192,58,0,,,15,
creatures-such-as-we,trajectories/random,194,57,0,,,15,
creatures-such-as-we,trajectories/random,199,52,0,,,15,
creatures-such-as-we,trajectories/random,193,60,0,,,15,
creatures-such-as-we,trajectories/random,191,48,0,,,15,
creatures-such-as-we,trajectories/random,180,58,0,,,15,
creme-de-la-creme,trajectories/random,311,85,20,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,313,79,310,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,318,90,160,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,307,84,80,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,304,92,260,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,310,90,340,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,290,99,320,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,306,83,230,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,311,95,140,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,312,72,150,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,319,83,120,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,293,82,180,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,312,109,100,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,292,78,220,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,310,82,120,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,310,91,190,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,320,100,60,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,317,113,80,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,314,78,40,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,307,77,140,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,292,77,170,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,282,94,120,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,301,96,190,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,323,95,80,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
creme-de-la-creme,trajectories/random,299,88,240,-0.1111016104957504,0.12055054514860754,16,0.23165215564435793
crown-of-sorcery-and-steel,trajectories/random,482,200,280,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,471,189,215,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,469,180,195,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,469,198,275,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,477,191,105,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,456,189,250,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,478,186,215,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,452,223,205,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,460,196,175,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,457,199,180,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,491,172,160,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,461,190,185,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,474,183,230,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,483,205,270,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,468,212,250,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,476,202,290,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,471,198,210,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,473,177,175,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,510,191,270,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,484,224,235,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,465,207,200,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,469,200,230,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,464,213,270,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,479,230,200,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
crown-of-sorcery-and-steel,trajectories/random,465,198,180,0.29284012481398,0.15611213416824454,17,-0.13672799064573543
cryptkeepers-of-hallowford,trajectories/random,249,154,160,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,237,91,150,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,114,71,165,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,93,69,120,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,109,68,70,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,261,142,155,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,98,55,55,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,121,87,120,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,104,58,65,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
cryptkeepers-of-hallowford,trajectories/random,623,421,185,0.40398305246939803,0.3668505019799339,18,-0.03713255048946412
